,Unnamed: 0,ID,Location,Latitude,Longitude,Start_Month,Start_Year,End_Month,End_Year,Years,Percent,Code,State
10616,10616,53027,MOREE POST OFFICE,-29.5,149.9,May,1879,Dec,1965,86.7,0,N,NSW
10617,10617,36052,MORELLA RAILWAY STATION,-22.9831,143.8658,Jan,1956,Aug,1989,33.1,98,N,QLD
10618,10618,8303,MORESBY,-28.7214,114.6481,Sep,2003,Jul,2009,5.9,0,N,WA
10619,10619,40547,MORETON SUGAR MILL,-26.6267,152.9567,Jan,1937,Oct,2001,64.8,0,N,QLD
10620,10620,27015,MORETON TELEGRAPH STATION,-12.4536,142.6389,Oct,1887,Jun,2024,114.5,84,N,QLD
10621,10621,10761,MORFIELD PARK,-32.1,117.6,Apr,1916,Dec,1936,20.8,0,N,WA
10622,10622,24578,MORGAN (BRENDA PARK STATION),-34.0647,139.6605,Nov,1989,Jun,2024,33.3,96,N,SA
10623,10623,24520,MORGAN POST OFFICE,-34.0333,139.6667,Jan,1881,Aug,1989,108.4,0,N,SA
10624,10624,85253,MORGANS MILL,-37.95,146.3167,Mar,1974,Mar,1976,0.8,36,N,VIC
10625,10625,87074,MORIAC,-38.2333,144.2,Jan,1953,Mar,1962,9.2,99,N,VIC
10626,10626,61276,MORISSET,-33.1167,151.4833,Jan,1908,Nov,1915,6.5,82,N,NSW
10627,10627,61041,MORISSET (BALCOLYN (BAY STREET,-33.0955,151.5506,Nov,2001,Jun,2024,22.7,0,N,NSW
10628,10628,76035,MORKALLA NORTH,-34.2942,141.173,Jul,1928,Jan,2014,81.3,95,N,VIC
10629,10629,41424,MORNA LEA,-27.0333,151.4667,Jan,1913,Mar,1925,11.7,95,N,QLD
10630,10630,38073,MORNEY PLAINS,-25.3714,141.4703,Mar,1992,Dec,2020,19.1,66,N,QLD
10631,10631,40234,MORNINGSIDE,-27.5,153.1,Dec,1898,Nov,1954,51.8,92,N,QLD
10632,10632,93026,MORNINGSIDE (MACQUARIE RIVER),-41.9114,147.3903,Jan,1946,Aug,2005,50.9,85,N,TAS
10633,10633,86079,MORNINGTON,-38.2358,145.0667,Sep,1868,Jun,2024,137.8,88,N,VIC
10634,10634,2065,MORNINGTON,-17.3936,126.2281,Aug,1991,Jan,2003,5.5,48,N,WA
10635,10635,2076,MORNINGTON,-17.5115,126.1095,Oct,2004,Dec,2022,16.3,89,N,WA
10636,10636,29039,MORNINGTON ISLAND,-16.664,139.1837,Oct,1914,Oct,2013,88.9,90,Y,QLD
10637,10637,29182,MORNINGTON ISLAND AIRPORT,-16.662,139.1655,Oct,2013,Jun,2024,10.8,0,Y,QLD
10638,10638,9580,MORNINGTON MILLS,-33.15,115.9333,Jul,1911,Apr,1966,52.8,96,N,WA
10639,10639,14605,MOROAK,-14.2833,133.7032,Dec,1967,Apr,2024,26.4,47,N,NT
10640,10640,74079,MOROCO EAST,-35.8,145.1,Jan,1891,Dec,1946,55.8,99,N,NSW
10641,10641,74190,MOROCO EAST (BUNGOOKE NORTH),-35.8,145.1,Jul,1902,Dec,1917,15.5,0,N,NSW
10642,10642,61046,MORPETH POST OFFICE,-32.7254,151.6285,May,1884,Dec,2011,123.1,96,N,NSW
10643,10643,23143,MORPHETTVILLE,-34.9784,138.5418,Aug,2008,Jun,2024,15.9,0,N,SA
10644,10644,85061,MORRELLS HILL,-38.4,146.3,Jan,1939,Feb,1947,8.2,0,N,VIC
10645,10645,87007,MORRISONS (BALLARK),-37.743,144.1406,Jan,1889,May,2024,134.4,99,N,VIC
10646,10646,87134,MORRISONS (MOREEP),-37.8,144.1833,Sep,1883,May,1893,9.8,0,N,VIC
10647,10647,79032,MORRL MORRL (VALLEY VIEW),-36.8612,142.9332,Nov,1902,Feb,2024,115.8,95,N,VIC
10648,10648,29040,MORSTONE STATION,-19.5261,138.3664,Jan,1890,Dec,2012,115.9,94,N,QLD
10649,10649,90058,MORTLAKE,-38.0853,142.79,Nov,1879,Jul,1996,116.5,0,N,VIC
10650,10650,90176,MORTLAKE RACECOURSE,-38.0737,142.7744,Jun,1994,Jun,2024,30.1,0,Y,VIC
10651,10651,74256,MORUNDAH (SANDSIDE),-35.0499,146.1689,Jan,1962,Dec,2015,52.1,96,N,NSW
10652,10652,74162,MORUNDAH HOTEL,-34.9349,146.3031,Nov,1886,Jun,2024,39.6,29,N,NSW
10653,10653,69033,MORUYA (BURRA CREEK),-35.9017,149.9611,Jul,2001,Jun,2024,22.8,99,N,NSW
10654,10654,69043,MORUYA (DEUA RIVER FARM),-35.8333,149.9833,Feb,1971,May,1976,5.3,0,N,NSW
10655,10655,69142,MORUYA (KIORA),-35.924,150.0362,Jan,1969,May,2024,37.7,68,N,NSW
10656,10656,69145,MORUYA (PLUMWOOD),-35.9763,149.8587,Dec,2000,Jun,2024,23.3,99,N,NSW
10657,10657,69042,MORUYA (THE LAGOON),-35.7661,149.9416,Jan,1960,May,2024,62.6,97,N,NSW
10658,10658,69148,MORUYA AIRPORT AWS,-35.9004,150.1437,Oct,1999,Jun,2024,24.8,0,Y,NSW
10659,10659,69038,MORUYA BOWLING CLUB,-35.9167,150.0667,Nov,1886,Nov,1966,29.9,37,N,NSW
10660,10660,69018,MORUYA HEADS PILOT STATION,-35.9093,150.1532,Jun,1875,Jun,2024,149.1,0,N,NSW
10661,10661,44050,MORVEN POST OFFICE,-26.4156,147.1131,Dec,1886,Nov,2023,134.5,98,N,QLD
10662,10662,85242,MORWELL (BUCKLEYS HILL),-38.2375,146.4144,Feb,1966,Oct,1997,30.8,97,N,VIC
10663,10663,85280,MORWELL (LATROBE VALLEY AIRPOR,-38.2094,146.4746,Jan,1984,Jun,2024,40.5,0,Y,VIC
10664,10664,85062,MORWELL (MAIL CENTRE),-38.2347,146.4306,Jan,1887,Jul,2004,93.8,80,N,VIC
10665,10665,30035,MOSELLE DOWNS STATION,-20.8633,143.305,Jan,1890,Apr,1980,72.1,80,N,QLD
10666,10666,66042,MOSMAN (BAPAUME ROAD),-33.8194,151.2428,Sep,1895,Mar,2005,109.5,0,N,NSW
10667,10667,66184,MOSMAN COUNCIL,-33.834,151.2484,Sep,1984,Aug,2007,19.1,83,N,NSW
10668,10668,9127,MOSMAN PARK,-32.0203,115.7692,Apr,1968,Sep,2019,43.6,85,N,WA
10669,10669,66041,MOSMAN WATER SUPPLY,-33.8333,151.25,Jun,1904,Oct,1967,63.3,0,N,NSW
10670,10670,68045,MOSS VALE (HOSKINS STREET),-34.5444,150.3768,Aug,1870,Dec,2021,150.9,0,N,NSW
10671,10671,68195,MOSS VALE (TOROKINA),-34.6368,150.4026,Oct,1971,Mar,2009,37.5,0,N,NSW
10672,10672,33266,MOSS VALE ALERT,-20.2381,148.0311,Nov,2000,Jun,2024,23.7,0,N,QLD
10673,10673,68239,MOSS VALE AWS,-34.5253,150.4217,Feb,2001,Jun,2024,23.4,0,Y,NSW
10674,10674,33097,MOSS VALE STATION,-20.2392,148.0031,Jul,1961,Jan,2004,40.5,95,N,QLD
10675,10675,49129,MOSSGIEL (ARLINGTON),-33.2833,144.4167,Jan,1893,Jan,1898,5.1,0,N,NSW
10676,10676,49095,MOSSGIEL (BARNEYS LAKE HOMESTE,-33.25,144.15,May,1969,Jul,1981,9.3,76,N,NSW
10677,10677,49005,MOSSGIEL (BOONDARA),-33.2833,144.7167,Jan,1885,Apr,1966,79.8,98,N,NSW
10678,10678,49029,MOSSGIEL (MOOLBONG),-33.35,144.9333,Jan,1888,Oct,1974,86.8,0,N,NSW
10679,10679,49031,MOSSGIEL POST OFFICE,-33.25,144.5667,Jan,1894,Jan,1978,81.7,97,N,NSW
10680,10680,31044,MOSSMAN CENTRAL MILL,-16.4586,145.3795,Jan,1910,Feb,2024,113.2,99,N,QLD
10681,10681,31045,MOSSMAN POST OFFICE,-16.4617,145.375,Nov,1923,Jan,1991,67.2,0,N,QLD
10682,10682,31055,MOSSMAN SOUTH ALCHERA DRIVE,-16.4725,145.3747,Jan,1908,Dec,2023,111.3,96,N,QLD
10683,10683,75138,MOULAMEIN (KILDERY),-35.25,144.2,Mar,1967,Jul,1968,1.1,76,N,NSW
10684,10684,75062,MOULAMEIN (TCHELERY),-34.8096,144.1654,Jan,1886,May,2024,138.3,0,N,NSW
10685,10685,75046,MOULAMEIN POST OFFICE,-35.0885,144.0349,Jan,1888,May,2024,136.1,0,N,NSW
10686,10686,93054,MOULTON (GLEN MORRISTON RIVULE,-42.0886,147.5953,Nov,1995,Jan,2000,1.9,45,N,TAS
10687,10687,10609,MOULYINNING,-33.2267,117.9292,Jan,1909,Mar,2008,88.3,89,N,WA
10688,10688,40138,MOUNEFONTEIN,-26.5078,151.5142,Jan,1907,Dec,2023,116.0,99,N,QLD
10689,10689,33153,MOUNT ABERDEEN,-20.2042,147.9547,Jan,1946,Feb,2002,56.0,0,N,QLD
10690,10690,43022,MOUNT ABUNDANCE,-26.6,148.7167,Jan,1873,Dec,1951,74.1,94,N,QLD
10691,10691,8262,MOUNT ADAMS,-29.3583,115.2617,Jun,1985,Mar,1987,1.5,82,N,WA
10692,10692,44051,MOUNT ALFRED,-27.2,145.35,Jan,1891,Sep,1971,78.0,97,N,QLD
10693,10693,15565,MOUNT ALLAN,-22.2601,132.2054,Jun,1969,Dec,2007,25.4,66,N,NT
10694,10694,33220,MOUNT ALMA,-19.7333,147.5167,Jan,1936,Sep,1958,22.8,0,N,QLD
10695,10695,39125,MOUNT ALMA,-24.0236,150.8714,Jan,1960,Nov,2006,46.6,99,N,QLD
10696,10696,2021,MOUNT AMHURST,-18.3869,126.9892,Nov,1925,Jun,2024,67.1,68,N,WA
10697,10697,3016,MOUNT ANDERSON,-18.0358,123.9286,Oct,1899,Feb,1984,75.3,89,N,WA
10698,10698,68254,MOUNT ANNAN (AUSTRALIAN BOTANI,-34.0673,150.7678,Jan,2002,Oct,2022,20.8,0,N,NSW
10699,10699,10844,MOUNT ARROWSMITH,-32.15,118.4333,Mar,1912,Feb,1915,3.0,0,N,WA
10700,10700,91329,MOUNT ARTHUR (MOUNTAIN ROAD),-41.2622,147.2525,Jul,2002,Jul,2008,6.1,0,N,TAS
10701,10701,91338,MOUNT ARTHUR SUMMIT,-41.2767,147.29,May,2004,Jun,2024,14.8,73,N,TAS
10702,10702,7053,MOUNT AUGUSTUS,-24.3086,116.9111,Jun,1901,Sep,2021,115.6,96,N,WA
10703,10703,7208,MOUNT AUGUSTUS AIRSTRIP,-24.3075,116.9094,Aug,2012,Jun,2024,11.9,0,N,WA
10704,10704,7205,MOUNT AUGUSTUS RESORT,-24.3075,116.9094,Aug,2000,Sep,2003,3.1,97,N,WA
10705,10705,82130,MOUNT BARANDUDA TELECOM,-36.2619,146.8556,Jan,1974,Dec,1995,21.9,0,N,VIC
10706,10706,23733,MOUNT BARKER,-35.0732,138.8466,Jan,1861,Jun,2024,163.5,0,N,SA
10707,10707,9581,MOUNT BARKER,-34.625,117.6361,Aug,1886,Sep,2023,137.1,0,N,WA
10708,10708,23792,MOUNT BARKER (AUCHENDARROCH),-35.0667,138.8667,Jan,1907,Dec,1919,10.0,77,N,SA
10709,10709,9875,MOUNT BARKER NORTH,-34.5702,117.623,Jan,1985,May,2019,34.3,99,N,WA
10710,10710,3051,MOUNT BARNETT,-16.7372,125.9086,Jan,1908,Jun,2024,57.4,49,N,WA
10711,10711,40394,MOUNT BARNEY,-28.2321,152.7829,Jan,1967,May,2024,57.4,0,N,QLD
10712,10712,91131,MOUNT BARROW,-41.4,147.4167,Aug,1961,Sep,1974,13.0,99,N,TAS
10713,10713,91199,MOUNT BARROW (HEC NO 1),-41.3833,147.4167,Jul,1957,Aug,1967,9.8,96,N,TAS
10714,10714,91198,MOUNT BARROW (SOUTH BARROW),-41.3917,147.4242,May,1967,Jun,2024,28.8,50,N,TAS
10715,10715,16082,MOUNT BARRY STATION,-28.2415,134.9899,Dec,1980,Jun,2024,42.3,97,N,SA
10716,10716,85291,MOUNT BAW BAW,-37.8384,146.2747,Aug,1997,Jun,2024,24.6,91,Y,VIC
10717,10717,83023,MOUNT BEAUTY,-36.745,147.1633,Jan,1948,Jan,1994,45.2,98,N,VIC
10718,10718,85063,MOUNT BEST (UPPER TOORA),-38.6078,146.3185,Sep,1903,Jun,2024,117.9,98,N,VIC
10719,10719,23734,MOUNT BOLD RESERVOIR,-35.1213,138.6769,Aug,1938,Jun,2024,85.8,0,N,SA
10720,10720,23809,MOUNT BONYTHON,-34.9689,138.7133,May,1969,Apr,1996,23.3,86,N,SA
10721,10721,14286,MOUNT BORRADAILE,-12.0927,132.8864,Jan,1998,Nov,1998,0.7,73,N,NT
10722,10722,63292,MOUNT BOYCE AWS,-33.6185,150.2741,Jun,1994,Jun,2024,30.1,0,Y,NSW
10723,10723,5063,MOUNT BROCKMAN,-22.3,117.2833,Jan,1969,Jun,1976,7.5,0,N,WA
10724,10724,46021,MOUNT BROWNE,-29.8,141.7833,Aug,1896,Sep,1951,40.9,74,N,NSW
10725,10725,21034,MOUNT BRYAN,-33.5592,138.903,Jan,1897,Jun,2024,126.5,99,N,SA
10726,10726,21083,MOUNT BRYAN ESTATE,-33.5,138.9667,Jan,1889,Dec,1919,31.0,0,N,SA
10727,10727,83078,MOUNT BUFFALO (CRESTA),-36.7667,146.7833,Jun,1972,Feb,1980,5.8,75,N,VIC
10728,10728,83073,MOUNT BUFFALO CHALET,-36.722,146.8189,Sep,1910,Mar,2021,105.6,95,N,VIC
10729,10729,83024,MOUNT BULLER,-37.145,146.4394,Apr,1948,Jun,2024,42.4,56,Y,VIC
10730,10730,14983,MOUNT BUNDEY NORTH (DEFENCE),-12.9141,131.8663,Sep,2017,Jun,2024,6.8,0,Y,NT
10731,10731,14984,MOUNT BUNDEY SOUTH (DEFENCE),-13.0889,131.8478,Sep,2017,Jun,2024,6.8,0,Y,NT
10732,10732,14189,MOUNT BUNDY MINE,-12.8667,131.5833,Jan,1968,Nov,1971,3.9,0,N,NT
10733,10733,14237,MOUNT BUNDY STATION,-13.2287,131.1355,Sep,1988,Jan,2013,6.9,28,N,NT
10734,10734,12282,MOUNT BURGES,-30.8544,121.115,Jul,1979,Feb,1993,13.7,0,N,WA
10735,10735,86080,MOUNT BURNETT,-37.9833,145.5167,Jan,1936,Feb,1978,42.0,0,N,VIC
10736,10736,26019,MOUNT BURR FOREST RESERVE,-37.5575,140.4197,Mar,1924,Dec,1994,69.7,98,N,SA
10737,10737,26093,MOUNT BURR TELECOM,-37.6039,140.4811,Jan,1967,May,1992,25.4,0,N,SA
10738,10738,89064,MOUNT BUTE,-37.7333,143.4833,Jan,1878,Feb,1921,43.2,0,N,VIC
10739,10739,92025,MOUNT CAMERON SOUTH,-41.0,147.95,Sep,1937,Jun,1962,24.7,99,N,TAS
10740,10740,31180,MOUNT CARBINE TOWNSHIP,-16.5319,145.1325,Jan,1989,Apr,2024,31.3,89,N,QLD
10741,10741,10099,MOUNT CAROLINE,-31.8,117.6,Jul,1904,Dec,1966,60.3,96,N,WA
10742,10742,33089,MOUNT CASTOR,-21.15,148.7167,May,1944,Mar,1948,3.9,0,N,QLD
10743,10743,15510,MOUNT CAVENAGH,-25.9551,133.211,Mar,1939,Jan,2016,65.8,86,N,NT
10744,10744,12250,MOUNT CELIA,-29.4667,122.4833,May,1906,Sep,1910,3.5,79,N,WA
10745,10745,96016,MOUNT CHARLES,-42.15,146.25,Oct,1942,Oct,1959,16.9,99,N,TAS
10746,10746,33080,MOUNT CHARLTON,-21.0003,148.7375,Nov,1954,Jun,2024,67.1,96,N,QLD
10747,10747,33085,MOUNT CHARMERS,-23.3,150.65,Jan,1911,Jun,1931,13.0,63,N,QLD
10748,10748,16045,MOUNT CHRISTIE (TAR 397 MILE),-30.5492,133.2167,Nov,1916,May,1983,65.5,98,N,SA
10749,10749,7132,MOUNT CLERE,-25.0964,117.5922,Oct,1921,Apr,2024,79.8,78,N,WA
10750,10750,79081,MOUNT COLE,-37.2667,143.2,Jan,1947,Jun,1956,9.4,99,N,VIC
10751,10751,23735,MOUNT COMPASS,-35.3501,138.6221,Aug,1922,Jun,2024,98.1,96,N,SA
10752,10752,23838,MOUNT COMPASS (MARSHALL BRAE),-35.4156,138.6764,Nov,1978,Jun,1997,17.1,91,N,SA
10753,10753,34006,MOUNT COOLON HOTEL,-21.3853,147.3414,Jan,1925,Mar,2004,69.1,87,N,QLD
10754,10754,70160,MOUNT COOPER,-36.6833,149.2167,May,1962,May,1974,9.0,74,N,NSW
10755,10755,40324,MOUNT COOT-THA,-27.4833,152.95,May,1964,Jun,1975,11.2,0,N,QLD
10756,10756,36057,MOUNT CORNISH,-22.6,144.6,Jan,1885,Dec,1918,32.8,96,N,QLD
10757,10757,40460,MOUNT COTTON FARM,-27.6081,153.2381,Jan,1966,Sep,2019,52.8,98,N,QLD
10758,10758,40141,MOUNT COTTON WEST,-27.6163,153.2039,Jul,1915,May,2024,108.1,99,N,QLD
10759,10759,87089,MOUNT COTTRELL 1,-37.8,144.6,Sep,1906,Jun,1917,10.8,0,N,VIC
10760,10760,23878,MOUNT CRAWFORD AWS,-34.7253,138.9278,Jun,1994,Jun,2024,30.0,0,Y,SA
10761,10761,23763,MOUNT CRAWFORD FOREST HEADQUAR,-34.7122,138.9469,Sep,1954,Mar,2005,42.1,83,N,SA
10762,10762,86081,MOUNT DANDENONG,-37.8167,145.3333,Jan,1942,Sep,1962,20.8,0,N,VIC
10763,10763,86243,MOUNT DANDENONG GTV9,-37.8306,145.35,Jan,1968,Nov,2007,25.7,64,N,VIC
10764,10764,33096,MOUNT DANGAR,-20.2081,148.13,May,1961,Apr,2024,62.8,0,N,QLD
10765,10765,17070,MOUNT DARE,-26.0702,135.2471,Jan,1950,Mar,2024,71.1,96,N,SA
10766,10766,63054,MOUNT DAVID,-33.8,149.6,Apr,1906,Dec,1954,23.2,47,N,NSW
10767,10767,84152,MOUNT DELEGATE,-37.1125,148.8974,Jul,2009,Jun,2024,14.8,99,N,VIC
10768,10768,15607,MOUNT DENISON,-22.131,132.0813,Jan,1966,Jun,2024,58.1,99,N,NT
10769,10769,50025,MOUNT DERRIWONG,-33.0,147.4,Jun,1891,Jul,1952,61.2,0,N,NSW
10770,10770,4096,MOUNT DIVIDE,-22.4272,120.8578,Jan,1988,Nov,1996,8.4,94,N,WA
10771,10771,15538,MOUNT DOREEN,-22.0833,131.2833,Jan,1933,May,1958,25.4,0,N,NT
10772,10772,94214,MOUNT DROMEDARY,-42.7019,147.1294,Oct,1999,Jun,2024,24.8,0,N,TAS
10773,10773,67083,MOUNT DRUITT FRANCIS STREET,-33.7667,150.8,Dec,1970,Jan,1976,4.8,93,N,NSW
10774,10774,84117,MOUNT DRUMMER,-37.6667,149.3333,Dec,1927,Mar,1930,0.6,25,N,VIC
10775,10775,79093,MOUNT DRYDEN (MAYORTON),-37.05,142.5667,Aug,1900,Sep,1908,7.8,95,N,VIC
10776,10776,17033,MOUNT DUTTON,-27.815,135.715,Dec,1929,Dec,1979,42.8,85,N,SA
10777,10777,16030,MOUNT EBA,-30.1809,135.6629,Jan,1914,Dec,2023,109.8,0,N,SA
10778,10778,15639,MOUNT EBENEZER,-25.1784,132.6764,Oct,1986,Jun,2013,16.9,63,N,NT
10779,10779,85315,MOUNT ECCLES (FAIRBANK),-38.4099,145.9462,Aug,2020,May,2024,3.8,98,N,VIC
10780,10780,4021,MOUNT EDGAR,-21.3122,120.0586,Apr,1901,Jul,1997,77.8,81,N,WA
10781,10781,7133,MOUNT EDGERTON,-24.95,117.75,Jun,1914,Aug,1921,7.3,0,N,WA
10782,10782,86082,MOUNT ELIZA,-38.2,145.1,May,1930,Sep,1973,42.0,97,N,VIC
10783,10783,86216,MOUNT ELIZA (TA MARUA),-38.1833,145.1167,Jan,1950,Sep,1962,12.7,99,N,VIC
10784,10784,1018,MOUNT ELIZABETH,-16.4181,126.1025,Feb,1973,May,2022,48.2,98,N,WA
10785,10785,1008,MOUNT ELIZABETH OLD SITE,-16.3017,126.1825,Sep,1959,Nov,1977,18.1,99,N,WA
10786,10786,75114,MOUNT ELLIOT TANK,-34.2,146.2,Nov,1889,Mar,1939,47.9,97,N,NSW
10787,10787,39050,MOUNT ELMO,-24.5833,151.9167,Jan,1947,Jul,1950,3.6,0,N,QLD
10788,10788,41460,MOUNT EMLYN SCHOOL,-28.0333,151.35,Aug,1927,Feb,1936,8.4,98,N,QLD
10789,10789,30077,MOUNT EMU PLAINS STATION,-20.1167,144.5333,Oct,1950,May,1977,20.0,75,N,QLD
10790,10790,5050,MOUNT ENID,-21.6,116.4,Jan,1917,May,1931,10.2,71,N,WA
10791,10791,35246,MOUNT ENNISKILLEN,-24.5978,146.1844,Jan,1910,Jan,2001,57.9,64,N,QLD
10792,10792,8094,MOUNT ERIN,-28.6,114.8,Jul,1899,May,1961,31.3,50,N,WA
10793,10793,66152,MOUNT ERRINGTON,-33.7167,151.0833,Jan,1910,Mar,1920,10.3,0,N,NSW
10794,10794,86295,MOUNT EVELYN (ST ANNES),-37.8,145.4,Jan,1946,May,1948,2.4,0,N,VIC
10795,10795,70105,MOUNT FAIRY (MERIGAN),-35.1671,149.5925,Oct,1899,Mar,2016,104.1,89,N,NSW
10796,10796,7054,MOUNT FARMER,-27.8794,117.5506,Nov,1927,Oct,2016,73.9,83,N,WA
10797,10797,14950,MOUNT FELIX,-14.1242,132.6379,Oct,2005,Jun,2024,17.3,92,N,NT
10798,10798,5014,MOUNT FLORANCE,-21.7869,117.8647,Jul,1886,Jun,2024,137.3,99,N,WA
10799,10799,88087,MOUNT FRANKLIN DRY DIGGING,-37.3,144.15,Apr,1904,Nov,1926,11.8,52,N,VIC
10800,10800,32110,MOUNT FULLSTOP,-19.1897,145.5547,Jan,1994,Dec,1994,1.0,0,N,QLD
10801,10801,26085,MOUNT GAMBIER (BLUE LAKE HOLID,-37.8457,140.7686,Mar,1975,Sep,2016,35.8,86,N,SA
10802,10802,26021,MOUNT GAMBIER AERO,-37.7473,140.7739,Jan,1942,Jun,2024,82.5,0,Y,SA
10803,10803,26102,MOUNT GAMBIER COUNCIL DEPOT,-37.8221,140.7593,Sep,2000,Apr,2024,21.5,91,N,SA
10804,10804,26020,MOUNT GAMBIER POST OFFICE,-37.8333,140.7833,Aug,1860,Dec,1974,114.3,0,N,SA
10805,10805,60117,MOUNT GEORGE (MANNING RIVER),-31.8833,152.15,Dec,2000,Jun,2024,22.8,97,N,NSW
10806,10806,60107,MOUNT GEORGE (ROSEWOOD),-31.8833,152.15,Aug,1971,May,1986,14.8,0,N,NSW
10807,10807,60079,MOUNT GEORGE (STRIKE A LITE),-31.6,152.0333,Nov,1966,Feb,1969,2.3,96,N,NSW
10808,10808,10075,MOUNT GIBSON,-29.6061,117.4106,Jul,1982,Jun,2024,41.7,99,N,WA
10809,10809,10270,MOUNT GIBSON,-29.5833,117.15,Jun,1970,Sep,1972,2.3,0,N,WA
10810,10810,70349,MOUNT GININI AWS,-35.5293,148.7721,Jun,2004,Jun,2024,19.8,98,Y,ACT
10811,10811,46069,MOUNT GIPPS,-31.8833,141.6333,Apr,1875,Feb,1920,25.7,57,N,NSW
10812,10812,40363,MOUNT GIPPS,-28.3233,152.9906,Jun,1917,May,1945,23.7,84,N,QLD
10813,10813,87174,MOUNT GISBORNE,-37.5028,144.5877,May,1994,Dec,2007,13.7,0,N,VIC
10814,10814,7055,MOUNT GOULD,-25.8058,117.3905,May,1893,Apr,2023,97.9,75,N,WA
10815,10815,40143,MOUNT GRAVATT,-27.5417,153.0806,May,1904,Feb,1953,48.0,98,N,QLD
10816,10816,40274,MOUNT GRAVATT BOWLS CLUB,-27.5553,153.0797,Oct,1955,Jan,2004,46.1,95,N,QLD
10817,10817,40529,MOUNT GRAVATT EAST BCC,-27.5403,153.0983,Oct,1971,Dec,1989,18.3,0,N,QLD
10818,10818,86291,MOUNT GREGORY,-37.7,146.1333,Mar,1971,Jun,1976,4.3,80,N,VIC
10819,10819,40593,MOUNT HALLON,-27.3167,152.4167,Jan,1940,Dec,1965,26.0,0,N,QLD
10820,10820,12057,MOUNT HAMPTON,-31.72,119.0883,Jan,1937,Jun,1985,28.3,58,N,WA
10821,10821,10132,MOUNT HARDEY,-31.9209,116.8151,Dec,2007,Jun,2024,16.3,98,N,WA
10822,10822,3052,MOUNT HART STATION,-16.8214,124.9151,Jul,1925,Apr,2024,48.8,49,N,WA
10823,10823,9202,MOUNT HELENA,-31.8344,116.2197,Oct,1986,Jan,2020,33.3,0,N,WA
10824,10824,9230,MOUNT HELENA 2,-31.85,116.1833,Apr,1972,Jul,1982,10.3,0,N,WA
10825,10825,49121,MOUNT HOPE,-32.8667,145.8833,Jul,1891,Nov,1907,11.1,67,N,NSW
10826,10826,18055,MOUNT HOPE,-34.1058,135.355,Nov,1932,May,1987,54.6,0,N,SA
10827,10827,49032,MOUNT HOPE (CYPRESS GROVE),-32.8345,145.8772,Dec,1885,Dec,2009,119.0,96,N,NSW
10828,10828,18171,MOUNT HOPE (FAIRVIEW),-34.1361,135.3319,Feb,1913,Jun,2024,111.4,0,N,SA
10829,10829,49107,MOUNT HOPE (NOMBIGINNI),-32.6333,145.9167,Apr,1970,Dec,1971,1.8,0,N,NSW
10830,10830,49134,MOUNT HOPE (ROYAL HOTEL),-32.8399,145.8791,Nov,2009,May,2019,9.2,96,N,NSW
10831,10831,17064,MOUNT HOPELESS,-29.595,139.75,Jan,1918,Oct,1936,16.0,85,N,SA
10832,10832,72154,MOUNT HOREB (MARATHORN),-35.2153,148.0306,Apr,1926,Oct,2021,95.0,99,N,NSW
10833,10833,83085,MOUNT HOTHAM,-36.9772,147.1342,Aug,1990,Jun,2024,29.0,85,Y,VIC
10834,10834,83081,MOUNT HOTHAM,-36.9833,147.1478,Dec,1977,Jul,1990,12.5,99,N,VIC
10835,10835,3098,MOUNT HOUSE AIRSTRIP,-17.0535,125.712,Oct,2002,Jun,2024,21.3,98,N,WA
10836,10836,3017,MOUNT HOUSE STATION,-17.0516,125.7051,Nov,1923,Jul,2020,94.4,98,N,WA
10837,10837,9813,MOUNT HOWICK,-33.7294,122.7552,Jan,1962,Jun,2024,54.3,87,N,WA
10838,10838,43072,MOUNT HUTTON,-25.8325,148.7831,Nov,1970,Mar,1995,22.6,92,N,QLD
10839,10839,12163,MOUNT IDA,-29.05,120.5,Jan,1913,May,1941,28.2,99,N,WA
10840,10840,41072,MOUNT IRVING,-27.4831,151.6003,Nov,1899,May,2024,122.8,99,N,QLD
10841,10841,29127,MOUNT ISA AERO,-20.6778,139.4875,Dec,1966,Jun,2024,57.6,0,Y,QLD
10842,10842,29162,MOUNT ISA COMPARISON,-20.6786,139.4831,Oct,1996,Sep,1998,2.0,0,N,QLD
10843,10843,29128,MOUNT ISA LIGHTNING,-20.7822,139.4883,Jan,2004,Feb,2012,8.1,99,N,QLD
10844,10844,29126,MOUNT ISA MINE,-20.7361,139.4817,Jan,1932,Jun,2024,91.2,98,N,QLD
10845,10845,29125,MOUNT ISA POST OFFICE,-20.7333,139.4833,Jan,1926,Mar,1971,45.2,0,N,QLD
10846,10846,16067,MOUNT IVE,-32.4398,136.0671,Jan,1881,Jun,2024,56.5,39,N,SA
10847,10847,12164,MOUNT JACKSON,-30.2633,119.2458,Jan,1897,Mar,2004,33.9,32,N,WA
10848,10848,23777,MOUNT JAGGED,-35.4,138.6,Jan,1898,Feb,1919,20.8,98,N,SA
10849,10849,7056,MOUNT JAMES,-24.8567,116.895,Jan,1930,Sep,1975,41.3,90,N,WA
10850,10850,78061,MOUNT JEFFCOTT,-36.3,143.15,Oct,1886,Sep,1914,28.0,0,N,VIC
10851,10851,40144,MOUNT JOSEPH,-25.7411,152.2364,Jan,1912,Feb,2024,112.2,0,N,QLD
